2004,Gentleman,Superior,https://open.spotify.com/track/2xc8WSkjAp4xRGV6I1Aktb
2004,La Rue Kétanou,Ma faute à toi,https://open.spotify.com/track/0BJiITBa2wpzagOlqulViS
2004,Vinícius & Antônio Carlos Jobim,Garota De Ipanema,https://open.spotify.com/track/13phYi072bj5ibxBx4VhQC
2005,Amadou & Mariam,La Réalité,https://open.spotify.com/track/4N9asu4Klm2B5HC5QdxrfR
2005,Balkan Beat Box,Bulgarian Chicks,https://open.spotify.com/track/1C76GVta44ZDXPrwy6oMtS
2005,Camila Costa,Ponto das Caboclas,https://open.spotify.com/track/7fkdz2adc7le3WlE6HNZoD
2005,Negrita,Magnolia,https://open.spotify.com/track/6gDqDzLxNdnkUWbVsW0Chc
2005,Roy Paci & Aretuska,Malarazza,https://open.spotify.com/track/7E4zxHORvXupoUk4bmnY5D
2005,Shakira & Wyclef Jean,Hips Don't Lie,https://open.spotify.com/track/3ZFTkvIE7kyPt6Nu3PEa7V
2005,The Cat Empire,Two Shoes,https://open.spotify.com/track/57LP4yVIIBkRLWbq0ETF4K
2005,The Sugarhill Gang,Apache,https://open.spotify.com/track/0byhUiH1tyXjI7ro0GRQTy
2006,Cassius,Toop Toop,https://open.spotify.com/track/7cHhpJV9fC2AqgdiLvq1AO
2006,Georg Kreisler,Tauben vergiften,https://open.spotify.com/track/4lFSfWdIqffG71zUJ2w2rN
2006,Helmut Qualtinger,Der g´schupfte Ferdl,https://open.spotify.com/track/6zp0TPaGWctzHY1OMarRDJ
2006,Helmut Qualtinger,Der Papa wird´s schon richten,https://open.spotify.com/track/4118SA0ZP4B4G0IcOauimW
2006,Jan Delay,Klar,https://open.spotify.com/track/01y4v0GVDAFwj9hjxTMshg
2006,Liricas Analas & Jo-Hannes & Renzo Hendry & Johannes Just & Roman & Roman Flepp,Siemis,https://open.spotify.com/track/2kqXy5VfY8683DXZo7WZ77
2006,Phanamanation,Katikaraga,https://open.spotify.com/track/7zT9GqpZS1fsmP7baiDBsk
2006,Scissor Sisters,I Don't Feel Like Dancin',https://open.spotify.com/track/1qEHgdFqUxFebMPk8s2HLY
2006,Sergio Mendes & Brasil '66,Mas Que Nada,https://open.spotify.com/track/0Vl9aGb0dmeiCQ2ATgNK2B
2007,Amparo Sánchez & Che Sudaka,Todo Vuelve,https://open.spotify.com/track/4JzheMjn1fgjpnFVyhSht8
2007,Che Sudaka,Mirando el Mundo al Revés,https://open.spotify.com/track/05djuwFUdSGDfDKcTrtDqx
2007,Früchte des Zorns,Das Herz ist ein Muskel in der Größe einer Faust,https://open.spotify.com/track/0no3lOU1Uc3sdccx8ObRtJ
2007,Grandmagneto,Tainted Love,https://open.spotify.com/track/3kX5hmYiChRvKYt5uaSKQO
2007,Manu Chao,Me Llaman Calle,https://open.spotify.com/track/4EMJ0OvlQ0AeYx9Y72QiP4
2007,Paolo Nutini,New Shoes,https://open.spotify.com/track/265Anh9hGoozFigjUVLUeD
2007,Texta & Attwenger,So Schnö Kaunst Gor Net Schaun!,https://open.spotify.com/track/6m6qkqQtWjI7XdK9qKKtIo
2008,[dunkelbunt] & Boban i Marko Marcovic Orkestar,Cinnamon Girl,https://open.spotify.com/track/6pt9phJsRJ0GDf7KKRmboy
2008,Bonaparte,Anti Anti,https://open.spotify.com/track/31X7ZCVcKwsk6CUavTOnwW
2008,Duffy,Mercy,https://open.spotify.com/track/1zusIxNqJu8i4g6P6hJ2Qa
2008,Elvis Crespo,Suavemente,https://open.spotify.com/track/1YwPNemawMgGe6sF4U0FTE
2008,LaBrassBanda,BrassBanda,https://open.spotify.com/track/4UPOXjO0tpasXrsrFafPRD
2008,Movits!,Äppelknyckarjazz,https://open.spotify.com/track/4DDSlMgxADVXcwbILEsU14
2008,Movits! & Zacke,Tom Jones,https://open.spotify.com/track/1AHifohxpCGj5pFcUavy8e
2008,Mungo's Hi Fi & Soom T,Did You Really Know,https://open.spotify.com/track/7waIDkggFqghfb8xhNMMm7
2008,Penetrante Sorte,Deine Mutter,https://open.spotify.com/track/6lLhaJt9TMV1gxKZTLlgvl
2008,Watcha Clan,Balkan Qoulou,https://open.spotify.com/track/0yy6RNoiKEAtIVgmr5mwQB
2009,Bilderbuch,Kopf ab,https://open.spotify.com/track/2waMj6NVeQusWyrwuI3BA8
2009,Edward Sharpe & The Magnetic Zeros,Home,https://open.spotify.com/track/0cBPuDA3xUjR4Vh9o7CKy8
2009,Jan Delay,Oh Jonny,https://open.spotify.com/track/1IivtUqnUfW9jH3pM08D8U
2009,Joss Stone,Free Me,https://open.spotify.com/track/2osA5KIMQLLaNLHiuusgGy
2009,Manu Chao,Bienvenida a Tijuana,https://open.spotify.com/track/4IIWKdVML2RjULM8PtAuNx
2009,Manu Chao,Rumba de Barcelona,https://open.spotify.com/track/5Usl1pnzB4nipNy4FgFjho
2009,Manu Chao,Dia Luna Dia Pena,https://open.spotify.com/track/4kJ7wvqHWRO8zqjONhQzAH
2009,Skero & Joyce Muniz,Kabinenparty,https://open.spotify.com/track/6Xm9gOTPG3Vm0a4sxb13i8
2009,The xx,Crystalised,https://open.spotify.com/track/6rxEjkoar48SssZePbtb2x
2009,Uriah Heep,Lady In Black,https://open.spotify.com/track/2U2ByqoO82fnayaPzO4x2d
2009,Wax Tailor & ASM,Say Yes,https://open.spotify.com/track/1imcmBlbv7s1jUKDLw3ygH
2010,Aloe Blacc,I Need A Dollar,https://open.spotify.com/track/3oUphdZVPyrsprZ8FgbmQS
2010,Raimundo Amador,Bolleré,https://open.spotify.com/track/49kTkCIBDqK2UgmJxETRiS
2010,Stromae,Alors on danse,https://open.spotify.com/track/2GYHyAoLWpkxLVa4oYTVko
2010,The Roots & John Legend,The Fire,https://open.spotify.com/track/1iP5UMdOsGz6EdltGbbcb7
2010,The Sugarhill Gang,Rapper's Delight,https://open.spotify.com/track/0tm6gsXe0LSm9zeSspyMQu
2011,Faela,Se Cae,https://open.spotify.com/track/7dL05ZChx6FjNpZraEryvO
2011,Gotye & Kimbra,Somebody That I Used To Know,https://open.spotify.com/track/6md4w95cnKaW64JyEQ3A0L
2011,Holstuonarmusigbigbandclub,Vo Mello Bis Ge Schoppornou,https://open.spotify.com/track/2RKqH6nRfcKl7LR8M4yQfu
2011,Little Dragon,Ritual Union,https://open.spotify.com/track/5uTjNzGKCQ50synrf9dWmT
2011,Texta,Die Dramaturgie der Ereignisse,https://open.spotify.com/track/4n6AGL10M8fbm8oHxhK16j
2012,Asaf Avidan,Love It Or Leave It,https://open.spotify.com/track/31otkPynkCaoOYFtJvNMIq
2012,Goran Bregović,Bella Ciao,https://open.spotify.com/track/24BluVKR33hn4o8AS5rdjl
2012,Zoufris Maracas,Et ta mère,https://open.spotify.com/track/2HEr6PARUW822o9VLx25mg
2013,Alligatoah,Willst du,https://open.spotify.com/track/3g62kHCCbNwhEKYywx5Xwz
2013,Après La Classe,Paris,https://open.spotify.com/track/6C9VsIiSdBc4iViWCGvug5
2013,Faela,Reina del Mar,https://open.spotify.com/track/6MCwgCa77ZZQcX8eos5Um6
2013,Lorde,Royals,https://open.spotify.com/track/7BFI9QZPQKgYuR2HhDgwbG
2013,Movits! & Maskinen,Nitroglycerin,https://open.spotify.com/track/3KfQ8GgRZ0ystqvShxtyvb
2013,Os Tincoãs,Deixa A Gira Girar,https://open.spotify.com/track/3BD2hlwoExMUXUpxcYxaWx
2013,Parov Stelar,All Night,https://open.spotify.com/track/6kK2YbF8boQl32Lqkai3Ca
2013,Pupkulies & Rebecca & Tibau Tavares,Saùde,https://open.spotify.com/track/0eiLjsux480qRTmDnNRJJg
2013,Stromae,Papaoutai,https://open.spotify.com/track/34dx8DACTJsc3rsJdaEIQw
2013,The Neighbourhood,Sweater Weather,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
2013,Tom Odell,Another Love,https://open.spotify.com/track/3JvKfv6T31zO0ini8iNItO
2014,Ani Cordero,Macorina,https://open.spotify.com/track/4O7TpTheOKYDwWBJFPTW63
2014,Beyoncé,Partition,https://open.spotify.com/track/2vPTtiR7x7T6Lr17CE2FAE
2014,Django 3000,Heidi,https://open.spotify.com/track/7s5E3zahHQqglgNFs7dooN
2014,Fiva,Einen Sommer lang nur tanzen,https://open.spotify.com/track/1DrCpWy8AW4euoxjOBTIpA
2014,Joan As Police Woman,Holy City,https://open.spotify.com/track/0YPIETceecHVR0VWuRPRT3
2014,Kae Tempest,The Beigeness,https://open.spotify.com/track/0Gm8b2S6XNNL79SPIxlsVN
2014,Vance Joy,Riptide,https://open.spotify.com/track/2uXlHCUbq9OMUwx3hrk06o
2015,Bilderbuch,Maschin,https://open.spotify.com/track/2Lg1njXKvhgv72U9QkrwXi
2015,Blumentopf & Texta & Kinetical,TNT Anthem,https://open.spotify.com/track/2To3kKQTDKOQL53JxDrDZI
2015,Clara Luzia,The Drugs Do Work,https://open.spotify.com/track/3nIcezMbLAH6zWH1pTFfiC
2015,Dicht & Ergreifend,Zipfeschwinga,https://open.spotify.com/track/41XJ7krhzlf6xktsJkmbI0
2015,Drug Cabin,Powdermoon,https://open.spotify.com/track/5ZmSWO5rgEDnIXn1x2dwKE
2015,Ernst Molden & Der Nino aus Wien,Ganz Wien,https://open.spotify.com/track/2rGEoUA4KC350RejBLkyaV
2015,Grossstadtgeflüster,Fickt-Euch-Allee,https://open.spotify.com/track/29Ofm06sP9wJTc2BLkztyY
2015,Il Civetto,Ébabaré,https://open.spotify.com/track/2ZvIb8awVEBDMlE1djtPd9
2015,Il Civetto,Baba Che,https://open.spotify.com/track/5Rh39SEEvsDGqzcpH3pFt9
2015,Mark Ronson & Bruno Mars,Uptown Funk,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS
2015,Minimatic,No Swinggity,https://open.spotify.com/track/6WjIuiDbLuCvEQPiKBog8m
2015,Nicola Cruz,Cumbia del Olvido,https://open.spotify.com/track/6qINThmTDYBm8twguFRueG
2015,Nitemayor,Vampire,https://open.spotify.com/track/4x6KNgwA99loNZcRYrFzod
2015,Parov Stelar & Graham Candy,The Sun,https://open.spotify.com/track/16TgdSXa71GegvWppYh6Qp
2015,Pharrell Williams,Freedom,https://open.spotify.com/track/6RB9YvNyP0RZfCUcMtZELH
2015,Seiler und Speer,Ham kummst,https://open.spotify.com/track/30t2cItUPY7CvZOup7zptn
2016,A-WA,Habib Galbi,https://open.spotify.com/track/2PAwNffbrPiYrEdZnVo6uR
2016,Celia Cruz,La Vida Es Un Carnaval,https://open.spotify.com/track/1BwrMGGhPA6GarWIYaFrW8
2016,Dota Kehr,Unterwegs,https://open.spotify.com/track/6lIdsOgcaCRAbyts5bOQnz
2016,Dota Kehr,Stille Wasser,https://open.spotify.com/track/7eVBPUIjacpgkDlyxENtfp
2016,Faela,Samuelito,https://open.spotify.com/track/7sw6PgRcLJO0dsxfPfUC4Q
2016,Jain,Makeba,https://open.spotify.com/track/4TNFLwe6DhtR3Wn1JKMqMJ
2016,Jain,Come,https://open.spotify.com/track/02R2z7JWV0G8VuU1xs58OB
2016,Kaleo,Way down We Go,https://open.spotify.com/track/0y1QJc3SJVPKJ1OvFmFqe6
2016,Moop Mama & Jan Delay,Alle Kinder,https://open.spotify.com/track/3ltgZoKpEgdTjOc4F4yr1x
2016,Von Wegen Lisbeth,Wenn du tanzt,https://open.spotify.com/track/0G7vexduCvboPyIGjJXQIC
2016,Voodoo Jürgens,Gitti,https://open.spotify.com/track/4AsQAQDAJ94je8Hg38zyUZ
2016,Voodoo Jürgens,Heite grob ma Tote aus,https://open.spotify.com/track/4Q5Xy83H57V2s7JYcAxsDS
2017,Air & Gordon Tracks,Playground Love,https://open.spotify.com/track/4mJ2jiw5WZgT1PIAEc7P5P
2017,Bakermat,Baby,https://open.spotify.com/track/1bA2ZK7CFxEMnyn1dWP2jp
2017,Cigarettes After Sex,Apocalypse,https://open.spotify.com/track/0yc6Gst2xkRu0eMLeRMGCX
2017,Cosmo Sheldrake,Come Along ,https://open.spotify.com/track/5ASMfqCChceoHtSwRiYNpb
2017,Ernst Molden & Willi Resetarits & Walther Soyka & Hannes Wirth,Awarakadawara,https://open.spotify.com/track/1ci4glvUT2LTwOtieJGyFn
2017,Gewürztraminer,Tanzverbot,https://open.spotify.com/track/5s9xETUJAYpWLGGQL44mLg
2017,Portugal. The Man,Feel It Still,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
2017,Shantel,Bucovina,https://open.spotify.com/track/5cBHEbHIhZ6o4xkVqnxygC
2017,Skolka,Gemma Gemma!,https://open.spotify.com/track/11bLdYQoQYA1OevFqE9lmj
2017,Ti.po.ta & Manu Chao & Klelia Renesi,Moonlight Avenue,https://open.spotify.com/track/5e17Iwey60e1MWX2B5UfZu
2017,Wicked Dub Division & North East Ska Jazz Orchestra,Mama,https://open.spotify.com/track/0Qnkk8hekvQk6dzFcfMgiY
2018,Alela Diane,The Pirate's Gospel,https://open.spotify.com/track/5azaaeLKtKevqs8u1XHRHI
2018,Altin Gün,Goca Dünya,https://open.spotify.com/track/5QO3UJc1gF1ummP75n2b3R
2018,Botticelli Baby,Hold On,https://open.spotify.com/track/6XBqOcM4SfMiMutvChNTCm
2018,Buntspecht,Brennnesseln,https://open.spotify.com/track/2DkBJDXw0mN5xL0WLs4Y4R
2018,Cari Cari,Summer Sun,https://open.spotify.com/track/7M84cj9ecjE8aIBtBuxvUE
2018,filous & klei,Bicycle,https://open.spotify.com/track/2HNfxD7Vfb0sw4BnWGNVwN
2018,Meute,Hey Hey,https://open.spotify.com/track/5Ix1TtnsaCMcDjn3WAKYQE
2018,Onda Vaga & Francisco el Hombre,A Minha Menina,https://open.spotify.com/track/7DgGyXLhiwZb2RjB1ErAl8
2018,RasgaRasga,Kitty Catty Bro,https://open.spotify.com/track/6RSkxV0ue2hQwDeUDkOGcC
2018,Steiner & Madlaina,Das schöne Leben,https://open.spotify.com/track/5i7wiD9ywjg0EkRwzHjE42
2019,1.Cuz & Greekazo & Yei Gonzalez,Försent,https://open.spotify.com/track/6mDcLPGVCmdhMN4gBzNb7s
2019,Alice Merton,No Roots,https://open.spotify.com/track/7DFSnCBYlus7i4U9KKlbdU
2019,Bessoso,Para Decir Que Te Quiero,https://open.spotify.com/track/2XGGXRqolcdrSoEZa7RfV7
2019,Billie Eilish,bad guy,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
2019,Buntspecht,Rotweinmund,https://open.spotify.com/track/41SkocnNvVVA5svRT9vo0m
2019,girl in red,bad idea!,https://open.spotify.com/track/1M4Ud66z18wuIq3oOxqVHa
2019,Jazz Band Młynarski-Masecki,Czy Pani tańczy rumbę?,https://open.spotify.com/track/4dNzoQRuxZTtDbB0kdAbu0
2019,Labadessa,Colline Di Jeans,https://open.spotify.com/track/3mwg9RVZRTIxOFYNkZVIYT
2019,Laid Blak & Tanya Lacey,It's a Pity,https://open.spotify.com/track/5zaZd8RgK1zxxi6d2FkdB1
2019,Lola Marsh,Only For A Moment,https://open.spotify.com/track/5M306C6g4kpkzDXGfzjUgC
2019,Los Wembler's de Iquitos,Lamento Selvatico,https://open.spotify.com/track/1DWtvWxvFeyiZDbSxCHrSK
2019,Lyon Hansen,Monkey,https://open.spotify.com/track/14opZvEBcni06skB915z9j
2019,Magnolia Puzzle & Anis & Mars,Lady Luck,https://open.spotify.com/track/5O3r1Xqy4qmnX3bvGPCjpk
2019,Maluks,Comboi,https://open.spotify.com/track/4W4vsvKO1ge80lrjYfDRaX
2019,Monobrother,Solodarität,https://open.spotify.com/track/2ahnY1GXowf4tdbus0kD8s
2019,Mungo's Hi Fi & Eva Lazarus,Gasoline,https://open.spotify.com/track/1RxcidVd2efVGzjH4mWE0t
2019,Pinduca,Mistura de Carimbo Com Ciranda,https://open.spotify.com/track/4y4vVGpG0yFSIIhAqosMfi
2019,SAINt JHN & Imanbek,Roses,https://open.spotify.com/track/1B9q3WuC4HAtBUSTRVOkYH
2019,the Garifuna Collective,Hamala (Let Him Fly),https://open.spotify.com/track/4X9JAIq9IgPBxcAhvaqYdZ
2019,Tones And I,Dance Monkey,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2019,Wilson Simonal,Walk Right In,https://open.spotify.com/track/7lnqchDCfb8rE3qMfWkgNT
2019,Yumi Zouma,Bruise,https://open.spotify.com/track/6vJFWet1sMnWrKE8dDmfGG
2020,[dunkelbunt],Zot O Zot,https://open.spotify.com/track/7vQCJEDCeo2btH6Xvu12oU
2020,[dunkelbunt] & Lisa Cantabile,Fame,https://open.spotify.com/track/6HRDe1E5eZ7EaSZsWSPKh1
2020,13 Street Family,Que Será Será,https://open.spotify.com/track/4BM234MrD1YoK5w5R5YNlo
2020,Alex Kapranos & Clara Luciani,Summer Wine,https://open.spotify.com/track/0Cy33Hp1fWGmfzMQes5QlP
2020,Alicia Keys,Underdog,https://open.spotify.com/track/3FGiFUJRRp5RGikVrs6kig
2020,Ätna,Made By Desire,https://open.spotify.com/track/623sUo6dzA91SZEghoUAXM
2020,Ava Max,Kings & Queens,https://open.spotify.com/track/7a53HqqArd4b9NF4XAmlbI
2020,Doja Cat,Boss Bitch,https://open.spotify.com/track/45vj4VW6ZOPEBqbir4kgdH
2020,Dom La Nena & Rosemary Standley & Birds on a Wire,Duhont'ar ar Mané,https://open.spotify.com/track/7mnLJ93bNsHY1UTDWZoC5t
2020,FlexFab & Ziller Bas,Sawa Sawa,https://open.spotify.com/track/3RMHgKKUAr3T6F7wBR9DrS
2020,Kamauu,Far Rockaway,https://open.spotify.com/track/2AcEZtXsn6en6Dh9CptAtQ
2020,Klangkarussell & GIVVEN,Ghostkeeper,https://open.spotify.com/track/0iRD80Z0qrzGX5Ik6lnfL0
2020,Kreiml & Samurai & Digga Mindz & DRK,Elefants Terribles,https://open.spotify.com/track/3ytOzhdHtwPmkiFEWaBk4p
2020,Kutiman,Saluf,https://open.spotify.com/track/1ULE8R1kexScRh253uXXpp
2020,Lianne La Havas,Paper Thin,https://open.spotify.com/track/7kC97zPE0PxrcItXyGdk8P
2020,Meute,Slip,https://open.spotify.com/track/6d8aj4OK9LDqRrYnScXXMb
2020,Parov Stelar & Georgia Gibbs,Tango Del Fuego,https://open.spotify.com/track/1v7XW3sjTimEUI22vSoFR1
2020,Powfu & beabadoobee,death bed (coffee for your head),https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
2020,Rayowa,Chance,https://open.spotify.com/track/7uoiYmPfTK6SPOYFc8htal
2020,The Big Browns & Val Douglas & Skatalites,Piel Canela,https://open.spotify.com/track/14oEV0HpcFfHefr5gwQxBm
2020,The Weeknd,Blinding Lights,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
2020,Zebra Katz,IN IN IN,https://open.spotify.com/track/3APSXl8dTTumv9L1HHpCCV
2020,Zoufris Maracas,Mon ami mon frère,https://open.spotify.com/track/2mDgRmo5m5dopZwzSkDYTi
2021,[dunkelbunt] & Lisa Cantabile & Kadero Rai & Caramelle,Viens avec moi,https://open.spotify.com/track/2L3cOPE8h0pIg28NqzwEMF
2021,ACRAZE & Cherish,Do It To It,https://open.spotify.com/track/20on25jryn53hWghthWWW3
2021,Bruno Mars & Anderson .Paak & Silk Sonic,Leave The Door Open,https://open.spotify.com/track/02VBYrHfVwfEWXk5DXyf0T
2021,Buntspecht,Kurzes Spiel,https://open.spotify.com/track/5iXJ7gBDbcDOHLdoxuRt77
2021,Giulio Wilson & Roy Paci,Finale all'italiana,https://open.spotify.com/track/6aBsbM2CzvaRTQv1JZHxKx
2021,Hearts Hearts & OSKA,The Fan,https://open.spotify.com/track/51JHfq85paRP1I5GI2CzuK
2021,Jan Delay & Denyo,SPASS,https://open.spotify.com/track/1CR8wfw2mZRLwnIKBNeNia
2021,Nina Simone & Sofi Tukker,Sinnerman,https://open.spotify.com/track/6Au1l0egQFYxbnCZxakoOL
2021,Noemi & Carl Brave,Makumba,https://open.spotify.com/track/2opRyiaqpnQCH0jfCY9Wjd
2021,Rumbo Tumba & El Búho,Cañaveral,https://open.spotify.com/track/1f3bamyBHYwmogJ2UZVqgQ
2021,Sarettii,Som Dom,https://open.spotify.com/track/7rwijx2xejRaPkEXUftI11
2021,SQÜRL & Madeline Follin,Funnel Of Love,https://open.spotify.com/track/4ECNz6fw2rbJl9e7hPrU9V
2021,The Roop,Discoteque,https://open.spotify.com/track/7dMOzsTZOUtOF7W5kLN0gf
2021,Turma do Pagode & Grupo Menos É Mais,Bebe e Vem Me Procurar / Quem Ama Sente Saudade (Ao Vivo),https://open.spotify.com/track/1N19UVD4GRBFT6UrDaX6rk
2021,Yasmine Hamdan,Hal,https://open.spotify.com/track/4XKa9OYTTjouOqdi0drp3F
2022,Armani White,BILLIE EILISH.,https://open.spotify.com/track/27ZZdyTSQWI7Cug2d2PkqV
2022,bbno$,chipotle,https://open.spotify.com/track/5BOtcyDwMPNAU9O0RX2CbJ
2022,Hania Rani & Ólafur Arnalds,Woven Song,https://open.spotify.com/track/1wb6pRSvhekFyXO5j3fXol
2022,Harry Styles,As It Was,https://open.spotify.com/track/4Dvkj6JhhA12EX05fT7y2e
2022,Hov1,Nåt i vattnet,https://open.spotify.com/track/7dIHE7NhkIDUAKDPOtjLGa
2022,Stromae,Mauvaise journée,https://open.spotify.com/track/6hD8HjbMhmDaDUYe5XARTH
2022,The Bongo Hop & Dafuniks,The Red Hill,https://open.spotify.com/track/7qiI19oweEFsn9DsJtex92
2022,venbee & goddard.,messy in heaven,https://open.spotify.com/track/5RobAV5ROH5KARimi7n3cO
2023,Alfa,bellissimissima <3,https://open.spotify.com/track/2JnhaRQzg4RPJ22QDIB5RE
2023,Billie Eilish,What Was I Made For?,https://open.spotify.com/track/6wf7Yu7cxBSPrRlWeSeK0Q
2023,David Kushner,Daylight,https://open.spotify.com/track/1odExI7RdWc4BT515LTAwj
2023,Declan McKenna,Sympathy,https://open.spotify.com/track/4QrELCnvQ8W1JGwVLVOi9s
2023,Einár,Du & Jag,https://open.spotify.com/track/1fOZciVVoZ1RqpuO5i2hbU
2023,Future Utopia & Kae Tempest,We Were We Still Are,https://open.spotify.com/track/6UtZhGeeshz7mi219Y9XKe
2023,Hearts Hearts,STOP BEING POOR!,https://open.spotify.com/track/6Nf9B4ktWXeygUQVkAkO9w
2023,Meute,Sail,https://open.spotify.com/track/6AXDGcFeNcBvwsk4NRIASB
2023,Nura,Bella,https://open.spotify.com/track/3ex1721rtFrwbyk92h7dBH
2023,Peaceful Melody & soave lofi,Heat Waves,https://open.spotify.com/track/6LbKeDn3ywGp9IgqONpMjW
2023,Róisín Murphy,CooCool,https://open.spotify.com/track/0C8jkmcNV7VxyHemnI917F
2023,Sam Smith & Kim Petras,Unholy,https://open.spotify.com/track/0NZPBYD5qbEWRs3PrGiRkT
2023,Sandrayati & Ólafur Arnalds,Vast,https://open.spotify.com/track/3zeMHlSsmxidNhLr11wcUN
2023,Shakira & Fuerza Regida,El Jefe,https://open.spotify.com/track/5wjsJIUf6pdrwauPDae43o
2023,The Cat Empire,Money Coming My Way,https://open.spotify.com/track/5s6KKvr41m02j8yJDqHh6h
2023,The Swing Bot,Flowers,https://open.spotify.com/track/4eMhD4Es7d1GkeNYmpV2km
2023,Wamdue Project & Roy Malone,King of My Castle,https://open.spotify.com/track/5ov3LhsdEifKENMIlLCuJo
2023,Xenia Manasseh & Kaien Cruz,I Lay,https://open.spotify.com/track/3OfnodXWoUyR7bgKckTe5p
2024,Alex Warren,Ordinary,https://open.spotify.com/track/2RkZ5LkEzeHGRsmDqKwmaJ
2024,alyona alyona & Jerry Heil,Teresa & Maria,https://open.spotify.com/track/7n3Czk07KugPQOWuqCHDmF
2024,Benson Boone,Beautiful Things,https://open.spotify.com/track/3xkHsmpQCBMytMJNiDf3Ii
2024,Dons,Hollow,https://open.spotify.com/track/6lvDhgHLeC9wBOOVKGCfJi
2024,Gigi Perez,Sailor Song,https://open.spotify.com/track/2262bWmqomIaJXwCRHr13j
2024,Hot Chip & Sleaford Mods,Nom Nom Nom,https://open.spotify.com/track/6ERT8hKy0fBbTLebsjnDu5
2024,Jeymes Samuel & Doja Cat & Kodak Black & Adekunle Gold,JEEZU,https://open.spotify.com/track/2tHD1q2MnjtlLu7M75KWtb
2024,Marcus & Martinus,Unforgettable,https://open.spotify.com/track/5L8C1PZGCpZf8STcN79H5j
2024,Noga Erez,DUMB,https://open.spotify.com/track/2Pul6SaLL8e0sQhJDBVOr1
2024,RIAN,Verwandtschaftstreffen,https://open.spotify.com/track/69yw1KhYUuGwUbOImS0jju
2024,ROSÉ & Bruno Mars,APT.,https://open.spotify.com/track/4wJ5Qq0jBN4ajy7ouZIV1c
2024,Tiavo,maria mag nur kaviar,https://open.spotify.com/track/6YnmTCsrOAKAplfn8Wu7w5
2025,Alfa & Manu Chao,A me mi piace,https://open.spotify.com/track/1HOkC1UCYVIWfnu6KD9Hca
2025,Caravan of LUV,V Is For LoVe,https://open.spotify.com/track/4SSxMh5C1LId0LktxCx7tT
2025,Ida-Lova,Svagare än jag,https://open.spotify.com/track/5xsHQu1SXYS6DYOJwIWhSC
2025,Lucio Corsi,Volevo essere un duro,https://open.spotify.com/track/5sFbAYktReH4AJbATsGAw8
2025,sombr,back to friends,https://open.spotify.com/track/7qjZnBKE73H4Oxkopwulqe
